연도,월,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위명
1996 ,5 ,풋고추,풋고추,28377.524,상품,10,kg
1996 ,5 ,풋고추,풋고추,24003.524,중품,10,kg
1996 ,5 ,붉은고추,붉은고추,60658.762,상품,10,kg
1996 ,5 ,붉은고추,붉은고추,52123.095,중품,10,kg
1996 ,5 ,피마늘,한지1접,7078.571,상품,1,접
1996 ,5 ,피마늘,한지1접,5475.429,중품,1,접
1996 ,5 ,피마늘,난지㎏,10905.476,상품,10,kg
1996 ,5 ,피마늘,난지㎏,8879.238,중품,10,kg
1996 ,5 ,피마늘,햇난지1접,6624.8,상품,1,접
1996 ,5 ,피마늘,햇난지1접,5350.2,중품,1,접
1996 ,5 ,양파,양파,16229.571,상품,20,kg
1996 ,5 ,양파,양파,14427.952,중품,20,kg
1996 ,5 ,파,대파,593.714,상품,1,kg
1996 ,5 ,파,대파,470.286,중품,1,kg
1996 ,5 ,생강,국산,38646.333,상품,20,kg
1996 ,5 ,생강,국산,31860.476,중품,20,kg
1996 ,5 ,미나리,미나리,23869.333,상품,20,kg
1996 ,5 ,미나리,미나리,19476.952,중품,20,kg
1996 ,5 ,참깨,백색(국산),311587.048,상품,30,kg
1996 ,5 ,참깨,백색(국산),295125.238,중품,30,kg
1996 ,5 ,참깨,중국,105588.524,중품,30,kg
1996 ,5 ,들깨,국산,133009.143,상품,45,kg
1996 ,5 ,들깨,국산,124452.333,중품,45,kg
1996 ,5 ,들깨,수입,62605.048,중품,45,kg
1996 ,5 ,땅콩,국산,94098.095,상품,30,kg
1996 ,5 ,땅콩,국산,88140.857,중품,30,kg
1996 ,5 ,땅콩,수입,62893,중품,30,kg
1996 ,5 ,사과,후지,13776.619,상품,10,kg
1996 ,5 ,사과,후지,11382.095,중품,10,kg
1996 ,5 ,배,신고,38203.19,상품,15,kg
1996 ,5 ,배,신고,33935.095,중품,15,kg
1996 ,5 ,배,만삼길,21633.429,상품,15,kg
1996 ,5 ,배,만삼길,19095.238,중품,15,kg
1996 ,5 ,감귤,감귤,8984.813,상품,10,kg
1996 ,5 ,감귤,감귤,6841.5,중품,10,kg
1996 ,5 ,단감,단감,27929.619,상품,10,kg
1996 ,5 ,단감,단감,25016.857,중품,10,kg
1996 ,5 ,바나나,수입,17295.429,상품,13,kg
1996 ,5 ,바나나,수입,15465.571,중품,13,kg
1996 ,5 ,참다래,국산,22322.952,상품,10,kg
1996 ,5 ,참다래,국산,19278.857,중품,10,kg
1996 ,5 ,참다래,수입,29428.571,상품,10,kg
1996 ,5 ,참다래,수입,26828.571,중품,10,kg
1996 ,5 ,파인애플,수입,11653.762,상품,12,kg
1996 ,5 ,파인애플,수입,10220.762,중품,12,kg
1996 ,5 ,고등어,생선,22160.286,중품,10,kg
1996 ,5 ,고등어,냉동,14897,중품,10,kg
1996 ,5 ,갈치,생선,8345.714,중품,1,kg
1996 ,5 ,갈치,냉동,5341.905,중품,1,kg
1996 ,5 ,명태,생선,66952.381,중품,20,kg
1996 ,5 ,명태,냉동,26610.714,중품,20,kg
1996 ,5 ,물오징어,생선,2910.476,중품,1,kg
1996 ,5 ,물오징어,냉동,1860.238,중품,1,kg
1996 ,5 ,건멸치,건멸치,32437.762,중품,1.5,kg
1996 ,5 ,북어,황태,10438,중품,10,마리
1996 ,5 ,북어,먹태,9855.286,중품,10,마리
1996 ,5 ,건오징어,건오징어,13498.143,중품,20,마리
1996 ,5 ,김,김,2600.333,중품,1,속
1996 ,5 ,건미역,건미역,7433.476,상품,1,kg
1996 ,5 ,굴,굴,6636.476,상품,1,kg
1996 ,6 ,쌀,일반계,35806.947,상품,20,kg
1996 ,6 ,쌀,일반계,34954.947,중품,20,kg
1996 ,6 ,찹쌀,일반계,88626,상품,40,kg
1996 ,6 ,찹쌀,일반계,83955.053,중품,40,kg
1996 ,6 ,콩,백태(국산),94562.737,상품,35,kg
1996 ,6 ,콩,백태(국산),88125.263,중품,35,kg
1996 ,6 ,콩,콩나물콩,104424.632,상품,35,kg
1996 ,6 ,콩,콩나물콩,97181.158,중품,35,kg
1996 ,6 ,콩,백태(수입),29186.737,중품,35,kg
1996 ,6 ,팥,적두(국산),125753.737,상품,40,kg
1996 ,6 ,팥,적두(국산),118347.895,중품,40,kg
1996 ,6 ,팥,적두(수입),72497.895,중품,40,kg
1996 ,6 ,녹두,국산,217169.211,상품,40,kg
1996 ,6 ,녹두,국산,207770.632,중품,40,kg
1996 ,6 ,녹두,수입,145376.579,중품,40,kg
1996 ,6 ,고구마,밤,12489.474,상품,10,kg
1996 ,6 ,고구마,밤,11261.474,중품,10,kg
1996 ,6 ,감자,수미,13257.895,상품,20,kg
1996 ,6 ,감자,수미,10951.579,중품,20,kg
1996 ,6 ,배추,봄,344.211,상품,1,kg
1996 ,6 ,배추,봄,287.684,중품,1,kg
1996 ,6 ,양배추,양배추,3435.684,상품,10,kg
1996 ,6 ,양배추,양배추,2914.368,중품,10,kg
1996 ,6 ,시금치,시금치,5058.895,상품,4,kg
1996 ,6 ,시금치,시금치,4270.211,중품,4,kg
1996 ,6 ,상추,청,5467.789,상품,4,kg
1996 ,6 ,상추,청,4597.368,중품,4,kg
1996 ,6 ,수박,수박,10368.474,상품,1,개
1996 ,6 ,수박,수박,8039.053,중품,1,개
1996 ,6 ,참외,참외,20531.526,상품,10,kg
1996 ,6 ,참외,참외,17310.526,중품,10,kg
1996 ,6 ,오이,가시계통,7008.632,상품,10,kg
1996 ,6 ,오이,가시계통,5832,중품,10,kg
1996 ,6 ,오이,다다기계통,7194.789,상품,10,kg
1996 ,6 ,오이,다다기계통,6083.158,중품,10,kg
1996 ,6 ,호박,애호박,8178.158,상품,20,개
1996 ,6 ,호박,애호박,6890.789,중품,20,개
1996 ,6 ,호박,쥬키니,5330.526,상품,10,kg
1996 ,6 ,호박,쥬키니,4268.789,중품,10,kg
1996 ,6 ,토마토,토마토,12838.421,상품,10,kg
1996 ,6 ,토마토,토마토,10935.211,중품,10,kg
1996 ,6 ,딸기,딸기,2455.579,상품,1,kg
1996 ,6 ,딸기,딸기,1980.579,중품,1,kg
1996 ,6 ,무,봄,7042.895,상품,20,kg
1996 ,6 ,무,봄,5555.737,중품,20,kg
1996 ,6 ,당근,무세척,19571.421,상품,20,kg
1996 ,6 ,당근,무세척,17443.632,중품,20,kg
1996 ,6 ,건고추,화건,519473.632,상품,60,kg
1996 ,6 ,건고추,화건,476315.684,중품,60,kg
1996 ,6 ,건고추,양건,617030.053,상품,60,kg
1996 ,6 ,건고추,양건,572067.579,중품,60,kg
1996 ,6 ,풋고추,풋고추,22623.947,상품,10,kg
1996 ,6 ,풋고추,풋고추,18284.895,중품,10,kg
1996 ,6 ,붉은고추,붉은고추,42674.105,상품,10,kg
1996 ,6 ,붉은고추,붉은고추,35088.737,중품,10,kg
1996 ,6 ,피마늘,한지1접,5263.158,상품,1,접
1996 ,6 ,피마늘,한지1접,4263.158,중품,1,접
1996 ,6 ,피마늘,난지1접,5000,상품,1,접
1996 ,6 ,피마늘,난지1접,4000,중품,1,접
1996 ,6 ,피마늘,난지㎏,10810.105,상품,10,kg
1996 ,6 ,피마늘,난지㎏,8646.632,중품,10,kg
1996 ,6 ,피마늘,햇난지1접,6084.158,상품,1,접
1996 ,6 ,피마늘,햇난지1접,4892.895,중품,1,접
1996 ,6 ,양파,양파,14454.158,상품,20,kg
1996 ,6 ,양파,양파,12517.211,중품,20,kg
1996 ,6 ,파,대파,725.158,상품,1,kg
1996 ,6 ,파,대파,599.895,중품,1,kg
1996 ,6 ,생강,국산,39932.421,상품,20,kg
1996 ,6 ,생강,국산,33233.053,중품,20,kg
1996 ,6 ,미나리,미나리,20617.263,상품,20,kg
1996 ,6 ,미나리,미나리,16432.316,중품,20,kg
1996 ,6 ,참깨,백색(국산),311540.684,상품,30,kg
1996 ,6 ,참깨,백색(국산),294138.158,중품,30,kg
1996 ,6 ,참깨,중국,105530.158,중품,30,kg
1996 ,6 ,들깨,국산,137373.684,상품,45,kg
1996 ,6 ,들깨,국산,128350.895,중품,45,kg
1996 ,6 ,들깨,수입,62653.895,중품,45,kg
1996 ,6 ,땅콩,국산,95192.526,상품,30,kg
1996 ,6 ,땅콩,국산,89595.526,중품,30,kg
1996 ,6 ,땅콩,수입,63039.421,중품,30,kg
1996 ,6 ,사과,홍옥,14667,상품,10,kg
1996 ,6 ,사과,홍옥,12000,중품,10,kg
1996 ,6 ,사과,후지,15580.211,상품,10,kg
1996 ,6 ,사과,후지,13177.053,중품,10,kg
1996 ,6 ,배,신고,40437.263,상품,15,kg
1996 ,6 ,배,신고,36177.684,중품,15,kg
1996 ,6 ,배,만삼길,19912.368,상품,15,kg
1996 ,6 ,배,만삼길,17339,중품,15,kg
1996 ,6 ,단감,단감,25333,상품,10,kg
1996 ,6 ,단감,단감,22000,중품,10,kg
1996 ,6 ,바나나,수입,18312.421,상품,13,kg
1996 ,6 ,바나나,수입,16512.421,중품,13,kg
1996 ,6 ,참다래,국산,21805.263,상품,10,kg
1996 ,6 ,참다래,국산,18828.947,중품,10,kg
1996 ,6 ,참다래,수입,30200,상품,10,kg
1996 ,6 ,참다래,수입,27585.895,중품,10,kg
1996 ,6 ,파인애플,수입,11942.526,상품,12,kg
1996 ,6 ,파인애플,수입,10488,중품,12,kg
1996 ,6 ,고등어,생선,22292.842,중품,10,kg
1996 ,6 ,고등어,냉동,15297.947,중품,10,kg
1996 ,6 ,갈치,생선,8576.842,중품,1,kg
1996 ,6 ,갈치,냉동,5688.947,중품,1,kg
1996 ,6 ,명태,생선,63663.158,중품,20,kg
1996 ,6 ,명태,냉동,26636.737,중품,20,kg
1996 ,6 ,물오징어,생선,2922.105,중품,1,kg
1996 ,6 ,물오징어,냉동,1866.211,중품,1,kg
1996 ,6 ,건멸치,건멸치,32067.684,중품,1.5,kg
1996 ,6 ,북어,황태,10438,중품,10,마리
1996 ,6 ,북어,먹태,9870.316,중품,10,마리
1996 ,6 ,건오징어,건오징어,13372.105,중품,20,마리
1996 ,6 ,김,김,2625.842,중품,1,속
1996 ,6 ,건미역,건미역,7515.211,상품,1,kg
1996 ,6 ,굴,굴,6576.842,상품,1,kg
1996 ,7 ,쌀,일반계,34972.957,상품,20,kg
1996 ,7 ,쌀,일반계,34078.261,중품,20,kg
1996 ,7 ,찹쌀,일반계,90066.739,상품,40,kg
1996 ,7 ,찹쌀,일반계,85352.522,중품,40,kg
1996 ,7 ,콩,백태(국산),97932.478,상품,35,kg
1996 ,7 ,콩,백태(국산),90878,중품,35,kg
1996 ,7 ,콩,콩나물콩,105954.304,상품,35,kg
1996 ,7 ,콩,콩나물콩,98704.304,중품,35,kg
1996 ,7 ,콩,백태(수입),30591.478,중품,35,kg
1996 ,7 ,팥,적두(국산),119101.043,상품,40,kg
1996 ,7 ,팥,적두(국산),111228.304,중품,40,kg
1996 ,7 ,팥,적두(수입),72010.957,중품,40,kg
1996 ,7 ,녹두,국산,214037.435,상품,40,kg
1996 ,7 ,녹두,국산,204583.739,중품,40,kg
1996 ,7 ,녹두,수입,144532.043,중품,40,kg
1996 ,7 ,고구마,밤,14886.696,상품,10,kg
1996 ,7 ,고구마,밤,13096.522,중품,10,kg
1996 ,7 ,감자,수미,11003,상품,20,kg
1996 ,7 ,감자,수미,8794.348,중품,20,kg
1996 ,7 ,배추,봄,396.556,상품,1,kg
1996 ,7 ,배추,봄,346.667,중품,1,kg
1996 ,7 ,배추,고랭지,391.043,상품,1,kg
1996 ,7 ,배추,고랭지,343.739,중품,1,kg
1996 ,7 ,양배추,양배추,3868.304,상품,10,kg
1996 ,7 ,양배추,양배추,3318.565,중품,10,kg
1996 ,7 ,시금치,시금치,8910,상품,4,kg
1996 ,7 ,시금치,시금치,7802.478,중품,4,kg
1996 ,7 ,상추,청,9551.348,상품,4,kg
1996 ,7 ,상추,청,8266.304,중품,4,kg
1996 ,7 ,수박,수박,10108.696,상품,1,개
1996 ,7 ,수박,수박,7678.043,중품,1,개
1996 ,7 ,참외,참외,18008.478,상품,10,kg
1996 ,7 ,참외,참외,15195.652,중품,10,kg
1996 ,7 ,오이,가시계통,11277.13,상품,10,kg
1996 ,7 ,오이,가시계통,9458.478,중품,10,kg
1996 ,7 ,오이,다다기계통,10242.913,상품,10,kg
1996 ,7 ,오이,다다기계통,8512.652,중품,10,kg
1996 ,7 ,오이,취청,10233.333,상품,10,kg
1996 ,7 ,오이,취청,8200,중품,10,kg
1996 ,7 ,호박,애호박,8466.174,상품,20,개
1996 ,7 ,호박,애호박,7073.435,중품,20,개
1996 ,7 ,호박,쥬키니,7992.087,상품,10,kg
1996 ,7 ,호박,쥬키니,6820.13,중품,10,kg
1996 ,7 ,토마토,토마토,14719.913,상품,10,kg
1996 ,7 ,토마토,토마토,12718.304,중품,10,kg
1996 ,7 ,딸기,딸기,2068.182,상품,1,kg
1996 ,7 ,딸기,딸기,1568.182,중품,1,kg
1996 ,7 ,무,봄,7051.545,상품,20,kg
1996 ,7 ,무,봄,5888.227,중품,20,kg
1996 ,7 ,무,고랭지,7518.565,상품,20,kg
1996 ,7 ,무,고랭지,6393.043,중품,20,kg
1996 ,7 ,당근,무세척,25343.522,상품,20,kg
1996 ,7 ,당근,무세척,22930.391,중품,20,kg
1996 ,7 ,건고추,화건,487468.913,상품,60,kg
1996 ,7 ,건고추,화건,444953.261,중품,60,kg
1996 ,7 ,건고추,양건,596676.826,상품,60,kg
1996 ,7 ,건고추,양건,552422.217,중품,60,kg
1996 ,7 ,풋고추,풋고추,19205.043,상품,10,kg
1996 ,7 ,풋고추,풋고추,14978.348,중품,10,kg
1996 ,7 ,붉은고추,붉은고추,32017,상품,10,kg
1996 ,7 ,붉은고추,붉은고추,25830.609,중품,10,kg
1996 ,7 ,피마늘,한지1접,7571.783,상품,1,접
1996 ,7 ,피마늘,한지1접,6955.783,중품,1,접
1996 ,7 ,피마늘,난지1접,6568.217,상품,1,접
1996 ,7 ,피마늘,난지1접,5391.609,중품,1,접
1996 ,7 ,피마늘,난지㎏,13750,상품,10,kg
1996 ,7 ,피마늘,난지㎏,11465.826,중품,10,kg
1996 ,7 ,피마늘,햇한지1접,8651.913,상품,1,접
1996 ,7 ,피마늘,햇한지1접,7264.174,중품,1,접
1996 ,7 ,피마늘,햇난지1접,5955.25,상품,1,접
1996 ,7 ,피마늘,햇난지1접,4988.5,중품,1,접
1996 ,7 ,양파,양파,13486.478,상품,20,kg
1996 ,7 ,양파,양파,11560.87,중품,20,kg
1996 ,7 ,파,대파,750.391,상품,1,kg
1996 ,7 ,파,대파,627.435,중품,1,kg
1996 ,7 ,생강,국산,51413.043,상품,20,kg
1996 ,7 ,생강,국산,44450.261,중품,20,kg
1996 ,7 ,미나리,미나리,21408.174,상품,20,kg
1996 ,7 ,미나리,미나리,17179.522,중품,20,kg
1996 ,7 ,참깨,백색(국산),311282.565,상품,30,kg
1996 ,7 ,참깨,백색(국산),294125.783,중품,30,kg
1996 ,7 ,참깨,중국,105976.739,중품,30,kg
1996 ,7 ,들깨,국산,140232.391,상품,45,kg
1996 ,7 ,들깨,국산,130641.348,중품,45,kg
1996 ,7 ,들깨,수입,62646.087,중품,45,kg
1996 ,7 ,땅콩,국산,97399.652,상품,30,kg
1996 ,7 ,땅콩,국산,91720.043,중품,30,kg
1996 ,7 ,땅콩,수입,63158.174,중품,30,kg
1996 ,7 ,사과,후지,19052.783,상품,10,kg
1996 ,7 ,사과,후지,16649.217,중품,10,kg
1996 ,7 ,사과,쓰가루,25000,상품,10,kg
1996 ,7 ,사과,쓰가루,22667,중품,10,kg
1996 ,7 ,배,신고,46560.913,상품,15,kg
1996 ,7 ,배,신고,41369.826,중품,15,kg
1996 ,7 ,배,만삼길,21588.652,상품,15,kg
1996 ,7 ,배,만삼길,18933.957,중품,15,kg
1996 ,7 ,복숭아,백도,25850,상품,4.5,kg
1996 ,7 ,복숭아,백도,22700,중품,4.5,kg
1996 ,7 ,복숭아,창방조생,31075.87,상품,4.5,kg
1996 ,7 ,복숭아,창방조생,27334.304,중품,4.5,kg
1996 ,7 ,포도,캠벨얼리,31531.304,상품,5,kg
1996 ,7 ,포도,캠벨얼리,29077.435,중품,5,kg
1996 ,7 ,포도,거봉,12869.565,상품,2,kg
1996 ,7 ,포도,거봉,10873.913,중품,2,kg
1996 ,7 ,바나나,수입,18308.304,상품,13,kg
1996 ,7 ,바나나,수입,16506.696,중품,13,kg
1996 ,7 ,참다래,국산,22673.913,상품,10,kg
1996 ,7 ,참다래,국산,19978.261,중품,10,kg
1996 ,7 ,참다래,수입,31360.043,상품,10,kg
1996 ,7 ,참다래,수입,28341.783,중품,10,kg
1996 ,7 ,파인애플,수입,11885.739,상품,12,kg
1996 ,7 ,파인애플,수입,10425.304,중품,12,kg
1996 ,7 ,고등어,생선,22142.609,중품,10,kg
1996 ,7 ,고등어,냉동,15130.565,중품,10,kg
1996 ,7 ,갈치,생선,8543.478,중품,1,kg
1996 ,7 ,갈치,냉동,5744.043,중품,1,kg
1996 ,7 ,명태,생선,54173.913,중품,20,kg
1996 ,7 ,명태,냉동,26670.348,중품,20,kg
1996 ,7 ,물오징어,생선,2936.522,중품,1,kg
1996 ,7 ,물오징어,냉동,1871.478,중품,1,kg
1996 ,7 ,건멸치,건멸치,28418.174,중품,1.5,kg
1996 ,7 ,북어,황태,10438,중품,10,마리
1996 ,7 ,북어,먹태,9867.957,중품,10,마리
1996 ,7 ,건오징어,건오징어,13382.043,중품,20,마리
1996 ,7 ,김,김,2605.261,중품,1,속
1996 ,7 ,건미역,건미역,7562,상품,1,kg
1996 ,7 ,굴,굴,6428.391,상품,1,kg
1996 ,8 ,쌀,일반계,34733,상품,20,kg
1996 ,8 ,쌀,일반계,33787.048,중품,20,kg
1996 ,8 ,찹쌀,일반계,90124.19,상품,40,kg
1996 ,8 ,찹쌀,일반계,85409.857,중품,40,kg
1996 ,8 ,콩,백태(국산),99038.81,상품,35,kg
1996 ,8 ,콩,백태(국산),91785.81,중품,35,kg
1996 ,8 ,콩,콩나물콩,103750.381,상품,35,kg
1996 ,8 ,콩,콩나물콩,96414.048,중품,35,kg
1996 ,8 ,콩,백태(수입),31152.19,중품,35,kg
1996 ,8 ,팥,적두(국산),113937,상품,40,kg
1996 ,8 ,팥,적두(국산),106151.333,중품,40,kg
1996 ,8 ,팥,적두(수입),71683.857,중품,40,kg
1996 ,8 ,녹두,국산,210476.381,상품,40,kg
1996 ,8 ,녹두,국산,201146.19,중품,40,kg
1996 ,8 ,녹두,수입,143205.333,중품,40,kg
1996 ,8 ,고구마,밤,11872.619,상품,10,kg
1996 ,8 ,고구마,밤,9999.667,중품,10,kg
1996 ,8 ,감자,수미,11712.571,상품,20,kg
1996 ,8 ,감자,수미,9600,중품,20,kg
1996 ,8 ,배추,고랭지,413.476,상품,1,kg
1996 ,8 ,배추,고랭지,363.714,중품,1,kg
1996 ,8 ,양배추,양배추,4231.619,상품,10,kg
1996 ,8 ,양배추,양배추,3650.714,중품,10,kg
1996 ,8 ,시금치,시금치,11161.571,상품,4,kg
1996 ,8 ,시금치,시금치,9738.762,중품,4,kg
1996 ,8 ,상추,청,5081.429,상품,4,kg
1996 ,8 ,상추,청,3909.952,중품,4,kg
1996 ,8 ,수박,수박,9863,상품,1,개
1996 ,8 ,수박,수박,7510.857,중품,1,개
1996 ,8 ,참외,참외,17361.381,상품,10,kg
1996 ,8 ,참외,참외,14639.286,중품,10,kg
1996 ,8 ,오이,가시계통,8639.905,상품,10,kg
1996 ,8 ,오이,가시계통,7121.333,중품,10,kg
1996 ,8 ,오이,다다기계통,12417.381,상품,10,kg
1996 ,8 ,오이,다다기계통,10656.095,중품,10,kg
1996 ,8 ,오이,취청,9357.143,상품,10,kg
1996 ,8 ,오이,취청,8357.143,중품,10,kg
1996 ,8 ,호박,애호박,6261,상품,20,개
1996 ,8 ,호박,애호박,4951.952,중품,20,개
1996 ,8 ,호박,쥬키니,6920.762,상품,10,kg
1996 ,8 ,호박,쥬키니,5760.952,중품,10,kg
1996 ,8 ,토마토,토마토,16623.333,상품,10,kg
1996 ,8 ,토마토,토마토,14472.143,중품,10,kg
1996 ,8 ,무,고랭지,8874.19,상품,20,kg
1996 ,8 ,무,고랭지,7693.19,중품,20,kg
1996 ,8 ,당근,무세척,28173.429,상품,20,kg
1996 ,8 ,당근,무세척,25506.857,중품,20,kg
1996 ,8 ,건고추,화건,426803.333,상품,60,kg
1996 ,8 ,건고추,화건,385088.714,중품,60,kg
1996 ,8 ,건고추,햇산화건,456580.762,상품,60,kg
1996 ,8 ,건고추,햇산화건,416409.571,중품,60,kg
1996 ,8 ,건고추,양건,537775.286,상품,60,kg
1996 ,8 ,건고추,양건,490711.905,중품,60,kg
1996 ,8 ,건고추,햇산양건,578473.286,상품,60,kg
1996 ,8 ,건고추,햇산양건,537275.762,중품,60,kg
1996 ,8 ,풋고추,풋고추,16564.619,상품,10,kg
1996 ,8 ,풋고추,풋고추,12893.905,중품,10,kg
1996 ,8 ,붉은고추,붉은고추,21037.333,상품,10,kg
1996 ,8 ,붉은고추,붉은고추,16125.81,중품,10,kg
1996 ,8 ,피마늘,한지1접,9873.238,상품,1,접
1996 ,8 ,피마늘,한지1접,8302.714,중품,1,접
1996 ,8 ,피마늘,난지1접,6517.923,상품,1,접
1996 ,8 ,피마늘,난지1접,5517.923,중품,1,접
1996 ,8 ,피마늘,난지㎏,19620.81,상품,10,kg
1996 ,8 ,피마늘,난지㎏,17292.476,중품,10,kg
1996 ,8 ,피마늘,햇한지1접,9122.167,상품,1,접
1996 ,8 ,피마늘,햇한지1접,7972.167,중품,1,접
1996 ,8 ,양파,양파,13825.905,상품,20,kg
1996 ,8 ,양파,양파,11912.905,중품,20,kg
1996 ,8 ,파,대파,922.143,상품,1,kg
1996 ,8 ,파,대파,787.714,중품,1,kg
1996 ,8 ,생강,국산,83295.619,상품,20,kg
1996 ,8 ,생강,국산,75751.667,중품,20,kg
1996 ,8 ,미나리,미나리,22166.571,상품,20,kg
1996 ,8 ,미나리,미나리,17767.286,중품,20,kg
1996 ,8 ,참깨,백색(국산),311300.762,상품,30,kg
1996 ,8 ,참깨,백색(국산),294408.095,중품,30,kg
1996 ,8 ,참깨,중국,106762.429,중품,30,kg
1996 ,8 ,들깨,국산,140201.476,상품,45,kg
1996 ,8 ,들깨,국산,130705.905,중품,45,kg
1996 ,8 ,들깨,수입,62677.333,중품,45,kg
1996 ,8 ,땅콩,국산,99375.19,상품,30,kg
1996 ,8 ,땅콩,국산,93274.429,중품,30,kg
1996 ,8 ,땅콩,수입,61811.143,중품,30,kg
1996 ,8 ,사과,후지,19749.048,상품,10,kg
1996 ,8 ,사과,후지,17195.762,중품,10,kg
1996 ,8 ,사과,쓰가루,23021.81,상품,10,kg
1996 ,8 ,사과,쓰가루,20113.19,중품,10,kg
1996 ,8 ,배,신고,51830.952,상품,15,kg
1996 ,8 ,배,신고,46116.667,중품,15,kg
1996 ,8 ,배,만삼길,22832.81,상품,15,kg
1996 ,8 ,배,만삼길,19816.381,중품,15,kg
1996 ,8 ,배,장십랑,42500,상품,15,kg
1996 ,8 ,복숭아,백도,24097.952,상품,4.5,kg
1996 ,8 ,복숭아,백도,21066.095,중품,4.5,kg
1996 ,8 ,복숭아,창방조생,32070.905,상품,4.5,kg
1996 ,8 ,복숭아,창방조생,27638.048,중품,4.5,kg
1996 ,8 ,복숭아,유명,16500,상품,4.5,kg
1996 ,8 ,복숭아,유명,14166.667,중품,4.5,kg
1996 ,8 ,포도,캠벨얼리,15120.048,상품,5,kg
1996 ,8 ,포도,캠벨얼리,12716.81,중품,5,kg
1996 ,8 ,포도,거봉,9363.714,상품,2,kg
1996 ,8 ,포도,거봉,7514.905,중품,2,kg
1996 ,8 ,바나나,수입,17548.238,상품,13,kg
1996 ,8 ,바나나,수입,15773.429,중품,13,kg
1996 ,8 ,참다래,국산,28437.5,상품,10,kg
1996 ,8 ,참다래,국산,26125,중품,10,kg
1996 ,8 ,참다래,수입,31955.571,상품,10,kg
1996 ,8 ,참다래,수입,28716.19,중품,10,kg
1996 ,8 ,파인애플,수입,13657.143,상품,12,kg
1996 ,8 ,파인애플,수입,12057.143,중품,12,kg
1996 ,8 ,고등어,생선,20928.857,중품,10,kg
1996 ,8 ,고등어,냉동,15055.476,중품,10,kg
1996 ,8 ,갈치,생선,8297.619,중품,1,kg
1996 ,8 ,갈치,냉동,5471.429,중품,1,kg
1996 ,8 ,명태,생선,55600,중품,20,kg
1996 ,8 ,명태,냉동,26667.429,중품,20,kg
1996 ,8 ,물오징어,생선,2945.714,중품,1,kg
1996 ,8 ,물오징어,냉동,1874.429,중품,1,kg
1996 ,8 ,건멸치,건멸치,23389.905,중품,1.5,kg
1996 ,8 ,북어,황태,10438,중품,10,마리
1996 ,8 ,북어,먹태,9849.952,중품,10,마리
1996 ,8 ,건오징어,건오징어,13455.524,중품,20,마리
1996 ,8 ,김,김,2626.238,중품,1,속
1996 ,8 ,건미역,건미역,7603.857,상품,1,kg
1996 ,8 ,굴,굴,6393.381,상품,1,kg
1996 ,9 ,쌀,일반계,35086.842,상품,20,kg
1996 ,9 ,쌀,일반계,34122.368,중품,20,kg
1996 ,9 ,찹쌀,일반계,90817.789,상품,40,kg
1996 ,9 ,찹쌀,일반계,86088.474,중품,40,kg
1996 ,9 ,콩,백태(국산),97260,상품,35,kg
1996 ,9 ,콩,백태(국산),90122,중품,35,kg
1996 ,9 ,콩,콩나물콩,98707.526,상품,35,kg
1996 ,9 ,콩,콩나물콩,91329.211,중품,35,kg
1996 ,9 ,콩,백태(수입),31237,중품,35,kg
1996 ,9 ,팥,적두(국산),108875.895,상품,40,kg
1996 ,9 ,팥,적두(국산),101090,중품,40,kg
1996 ,9 ,팥,적두(수입),71206.579,중품,40,kg
1996 ,9 ,녹두,국산,212548.684,상품,40,kg
1996 ,9 ,녹두,국산,202530.158,중품,40,kg
1996 ,9 ,녹두,수입,140340,중품,40,kg
1996 ,9 ,고구마,밤,9149.316,상품,10,kg
1996 ,9 ,고구마,밤,7520,중품,10,kg
1996 ,9 ,감자,수미,12304.474,상품,20,kg
1996 ,9 ,감자,수미,10184.263,중품,20,kg
1996 ,9 ,배추,고랭지,362.737,상품,1,kg
